"4476","Föregående kväll gick de på Carltheatern och såg en opera bouffe med titeln Fatinitza av Franz von Suppé; handlingen utspelar sig under Krimkriget och ryssarna är framställda som i Erik Böghs visa ""och när som Nicolaus säger Puss puss puss...""; ramberättelsen går ut på att några kadetter bestämmer sig för att spela komedi och ber en tysk tidningsskribent som vistas bland ryssarna att skriva pjäsen; den ryske generalen Kanutscheff [Kantschukoff] förälskar sig i den löjtnant som är utklädd till Fatinitza, som tas i byte till Paschas harem då turkarna överfaller lägret; de utmärkta komikerna Josef Matras och Wilhelm Knaak spelar Paschan respektive tidningskorrespondenten [eg. ryske general Kantschukoff]; Fräulein Antonie Link spelar den ryska löjtnant som är utklädd till Fatinitza; wienarna tycks vara mycket teaterlystna; Edelfelts sällskap har trots upprepade försök inte fått plats på Hofburgtheatern.","160","6"
"4477","De var hos Edvard Piper föregående dag; han var vänlig men talad om Italien och annat tämligen likgiltigt.","160","7"
"4478","I dag tog de på morgonen ett romerskt bad; Alexandra Edelfelt känner till hurudana de är; kalla och varma bassänger i praktfulla salar större än Societetshussalongen i Helsingfors; de besökte künst ü Gewerbemuseum och gjorde ett fåfängt besök att få se det inre av operan; på kvällen gick de till Ésterhazy keller och satt senare en stund på café chantant Orpheum; följande morgon går tåget till Triest; det är dyrt i Wien; Edelfelt har svårt att vänja sig vid turistlivet; han ser fram emot att se Venedig och hoppas få tid att se på Tizian och Tintoretto.","160","8"
"4479","Paris överglänser Wien; *Edelfelt önskar att alltid ha Alexandra Edelfelt vid sin sida för att uttrycka sina känslor för någon som fullt förstår dem.","160","9"
"4480","Föregående dag hade de åkt genom vinterlandskap fullt jämförliga med dem de har i Finland; i Semmering alperna låg snön alnshög; en otäck dimma hindrade dem att se landskapet, som av Bædeker [reseguideböcker] förklarats vara storartat; det klarnade upp när de kom från Steyermark in i Krain och följde Savafloden; skymningen över bergen var ett riktigt skådespel.","161","3"
"4481","I Triest ligger en del snö ännu på bergen; från stationen Nabresina till Triest reser man längs Adriatiska havet; utsikten var gudomlig.","161","4"
"4482","På morgonen åkte de ut till slottet Miramare; det är svårt att säga vad arkitekten och vad naturen kan räkna till sin förtjänst på det makalöst vackra stället; Edelfelt har ""rådbråkat"" italienska och ätit apelsiner och det börjar snart klarna för honom att han kommit till södern, även om det är ganska kallt ännu.","161","5"
"4483","Har Alexandra Edelfelt hittat rum?; de Juslinska rummen är troligen de samma som Boije hade; de andra vill nu göra en promenad till hamnen så Edelfelt måste avsluta och hälsar hjärtligt åt alla.","161","8"
"4484","De hade tagit tåg och inte ångbåten till Venedig, vilket var tur för natten hade varit stormig; då solen gick upp i purpur satte de foten på Stationshusets marmortrappa vid Canal grande; de åkte gondol till deras hotell Città de Monaco, som låg nära Marcusplatsen i linje med Dogepalatset; från fönstret såg de ut mot San Giorgio och havet.","162","3"
"4485","Alexandra Edelfelt vet hur det är i början då man anlänt till en berömd ort; man ser sig genast omkring efter kända monumnet, bläddrar i Bædeker [förlag med en serie av Bædekers reseguider] och fångar på några timmar många och omväxlande intryck; det är ett faktum att många av dessa arkitekturens underverk ser förfallna ut då man kommer från en så ""genomfin och ny stad"" som Wien, men Edelfelt är inte missnöjd; där finns en blandning av olika stilar: Marcuskyrkan i byzantinsk stil med guldmosaik och kupoler, palats i gotisk-ventiansk stil, andra i renässansstil; man borde vara arkitekt för att förstå allt detta, målarna kan i stället betrakta det de ser i ljuset av färger; Tizian, Tintoretto, Paolo Veronese och Giorgione var kolorister för att de inte kunde annat i denna vackra stad.","162","4"
"4486","Edelfelt begriper inte Tintoretto; Edelfelt har sett hans mästerverk i Dogepalatset och Konstakademien, men tilltalas mer av de andra; man bör ändå se den venezianska skolans bilder i deras egen stad, på samma sätt som man måste se Peter Paul Rubens i Antwerpen.","162","5"
"4487","Det inre av Marcuskyrkan har gjort det mest underbara intryck på Edelfelt; han har varit till flera av de gamla palatsen som står tomma och förfaller; de gör ett sorgligt intryck och man måste ta fantasin till hjälp för att på nytt befolka de praktfulla boningarna med rika patricier, sköna damer, utpyntade morer och grekiska lärda som flytt för turkarnas förföljelser. ","162","6"
"4488","Venetianskorna tävlar med milanesiskorna vad skönhet beträffar.","162","7"
"4489","Föregående kväll var hela Venedig i rörelse i den vackra vårkvällen och Edelfelt hade i två timmar lyssnat på då gondoljärerna sjöng i två körer vid Dogepalatset; då ett femtiotal karlar, som man där hemma skulle kalla sluskar, stämmer upp i den vackraste trestämmiga sång som våra studenter fåfängt strävar efter blir man förbluffad; de italienska melodierna tycktes bekanta i och med att de alla är släkt med Santa Lucia; efter varje sång springer en av dem och begär pengar av folk; ""Det är förfärligt tycker man, att menniskor som en minut sjunga som englar, den andra skola stå och tigga några usla fyrkar, men arbetarn är sin lön värd heter det"".","162","8"
"4490","Det är sent och följande dag skall de kl. 12 på dagen resa till Florens; Edelfelt vill på morgonen ännu hinna till Palazzo Giovanelli, som tillhör en furste med samma namn; de har vistats timtals på vattnet; i dag lät de sig ro ut till Il Lido, där de åt ostron och drack Lacryma Christi [napolitanskt vin] och såg på det blanka adriatiska havet.","162","10"
"4491","Om Edelfelt utförligt skulle beskriva vad han sett vore det att repetera Bædeker [reseguide]; på kvällen var de på theater Malibran; löven har inte spruckit ut på träden, vilket man inte saknar i Venedig eftersom där i allmänhet inte finns träd; om några dagar är han i Rom och kan då vänta brev hemifrån; han ber Alexandra Edelfelt hälsa systrarna och Morbror Gustaf Brandt; *P.S. Edelfelt tänker hela tiden att på samma platser har Mamma gått, sett, känt och njutit som han.","162","12"
"4492","Edelfelt trivs rätt bra med Victor Hoving, även om denne ibland vill spela ""mjeltsjuk lord"" och yttra sig kategoriskt om allting; Harling ser de inte mycket till; Edelfelt förstår inte Hovings brådska att åka vidare till Florens och komma till Rom; man reser som en vansinning då man stannar bara 2 dagar i Venedig, men Edelfelt hoppas komma tillbaka, kanske med Alexandra Edelfelt; Hoving är vänlig i allt och Edelfelt känner sig ""flat"" över att denne betalar resan; han räknar med att på något sätt avbörda sin tacksamhetsskuld. ","162","11"
"4494","Edelfelt tackar för Alexandra Edelfelts brev.","163","3"
"4495","Edelfelt har gjort sig samvetsförebråelser över att han inte skrev något brev till Alexandra Edelfelt från Florens; nu har han så många saker att berätta att de inte ryms i ett vanligt brev. ","163","2"
"4496","Alexandra Edelfelt har det ledsamt och ensamt hemma, medan Edelfelt flänger omkring i världen.","163","4"
"4497","Alexandra Edelfelt skriver ingenting om konstföreningens pris.","163","5"
"4498","Det vore roligare att resa med en likatänkande person som Julian Alden Weir; Edelfelt skrev till honom i Petersburg och hade förgäves väntat att få brev idag.","163","6"
"4499","Tack vare Edelfelt stannade de en dag längre i Venedig; han har ännu sett bra lite av Florens och Rom, men ingenting går upp mot Venedig och färgerna där; staden har något ålderdomligt, mystiskt och präktigt över sig; männen är stiliga och har en gång och en växt som skulle göra en forngrek avundsjuk; för att inte tala om de underbart vackra bleka flickorna med slöjor på det tjocka håret och stora mörka allvarliga ögon; det är en helhet i allting i Venedig.","163","7"
"4500","Följande morgon lät Edelfelt sig ros till Academia delle belle Arti för att ta ett sista farväl av Tizians gudomliga tavlor; förutom hans världsberömda Marias himmelsfärd tyckte Edelfelt särdeles mycket om Maria som barn kommer till templet.","163","9"
"4501","Tintoretto måste ses flere gånger för att förstås.","163","10"
"4502","Det bar av med ""iltåg"" till Bologna och Florens; på återresan planerar de att stanna några dagar i Florens så nu stannade de bara lite mera än en dag; det mulna vädret gjorde kanske att skillnaden mellan det färgrika Venedig och det grågula Florens kändes markant. ","163","12"
"4503","I Palazzo Pitti baxnar man över rikedomen i dess samlingar: bara kända tavlor som Madonna della Sedia, Michelangelos Pariar [?], Tizians Venus (i Tribuna i Palazzo dei Uffizi); kopiorna kan inte ge en rättvis bild av finheten i originalen.","163","13"
"4504","Tillsammans med Victor Hoving och Harling gjorde Edelfelt i vagn en promenad till parken utmed Arnostranden, där den ""fina florentinska verlden"" var ute och visade sina eleganta ekipage; våren är längre hunnen i Florens än i norra Italien; det enda som försonade honom med tanken på att så snart lämna staden var hoppet om att återkomma.","163","16"
"4505","I gravyrsamlingen fastnade Edelfelt för Rembrandt och MichelAngelos ""Sancta Familia""; då man går i Palazzo Pitti skäms man för att ha vågat ta i en pensel då sådana jättar förr i tiden skött samma yrke och odlat samma konst.","163","14"
"4506","I porträttgalleriet såg Edelfelt med förtjustning självporträtt av Hippolyte Flandrin och J.A.D. Ingres; han lämnade Uffizi och Palazzo Pitti först då de stängdes.","163","15"
"4507","Den första person Edelfelt träffade på första morgonen i Florens var amerikanen Walter Blackman från Jean-Léon Gérômes atelje; Blackman lovade visa honom runt i staden på återresan; Arnodalen är vacker, men det vet ju Alexandra Edelfelt redan; Florens verkar översvämmas av främlingar; i gallerierna och på gatorna hördes hela tiden engelska, franska, tyska och danska.","163","17"
"4508","I de italienska gallerierna utförs ett affärsmässigt kopierande; ingen verkar kopiera för sakens skull, eller för att studera, alla gör det för att sedan ""pracka på dumt folk""; det vänder sig i magen på tanken att dessa ""pomadburksansikten"", dessa dåliga kopior, skall spridas ut i världen och ge en torftig bild av Rafaels, Tizians och Andrea del Sartos målande; Andrea del Sarto är en manlig, duktig karaktär, i visst avseende en orädd och klanderfri målare.","163","18"
"4509","Domen och Baptisterian är så egendomliga, att det räcker länge innan man vänjer vid och kan förstå en sådan arkitektur; samma gäller byggnaderna vid piazza Segnoria.","163","19"
"4510","Föregående kväll kl. 5 hade de anlänt till Rom; ända från Orvieto hade de följt den gula Tibern; de passerade sjön Trasimeno, lacus Strasimenus, där slaget mellan Hannibal och romarna hade stått. ","163","20"
"4511","Som Alexandra Edelfelt vet  är landskapet kuperat med gamla borgar och småstäder på höjderna; då de rullade in på Campagnan såg de St Peterskyrkans siluett och Edelfelt stämde upp i ett hurra, som upprepades av hans resekamrater.","163","21"
"4512","Walter Runeberg var dem till mötes på bangården; i morse var de ute på Piazza del Popolo och Monte Pincio; Victor Hoving tycker inte om strövtåg; på eftermiddagen träffade Edelfelt Vilhelm Bissen i Runebergs ateljé; de bor på Hôtel de l'Orient nära Fontana Trevi; följande dag skall han gå till piazza di spagna och längs hela Via del Babuino för att skicka en hälsning upp till hus no 70, som för honom har lika mycket betydelse som alla kyrkor och kloster i staden; Edelfelt önskar Alexandra Edelfelt god natt och Guds välsignelse.","163","22"
"4513","I natt anlände de till Wien och de har strövat omkring i staden hela förmiddagen.","159","2"
"4514","Victor Hoving är inte riktigt nöjd med att Harling verkar vilja fortsätta resan med dem; pälsen skickar han med Hovings och Harlings pälsar till Lübeck till Piehl & Fehling.","159","18"
"4515","Ju mer de närmade sig polska gränsen desto mera judar syntes vid stationerna, i Polen och Galizien syntes nästan inga andra ""varelser""; ""trefliga gossar i långa kaftaner"", Edelfelt kan inte motstå det ""syndiga"" begäret att rita av dem för Alexandra Edelfelt; förutom den välkända ansiktsbyggnaden har dessa herrar ett drag av elakhet och illmarighet som vida bättre återger Mefistofeleskaraktären än herr Bergholms [troligen Kaarlo Bergbom] förträffliga mask på finska teatern.","159","6"
"4516","Norra delen av Polen var till stor del översvämmad, det märktes att de kom till mellersta Europa; Polen lämnade ett genomsorgligt intryck; den oändliga slätten med enstaka lerkojor och popplar påminde om så många krig och så mycket utgjutet blod. ","159","7"
"4517","Då och då såg man polacker i nationaldräkt, men de motsvarade inte föreställningen man gjort om Tadeusz Kosciuskos och Jósef Poniatowskys landsmän.","159","8"
"4518","Warschau är en riktig storstad och Weichseln är en stor och bred flod; Edelfelt såg inte mycket av staden men noterade genom vagnsfönstren att alla skyltar var skrivna först på ryska, sedan på franska eller tyska och sist på polska.","159","9"
